Customer_ID;Name;Sex;Age;Occupation;Annual_Income;Monthly_Inhand_Salary
3599;Malonima Guptax;M;41;Abogado / Notario / Escribano;32148.76;2571.06
7363;David Frenchq;M;55;Mecánico;154242.48;13024.54
45076;Gellere;M;27;Doctor;83062.28;7162.86
27846;Guiy;M;39;Varios;59477;5231.42
41338;Chang-Ran Kimw;M;28;Emprendedor / Independiente;173569.2;14672.1
19739;Emily Flitterv;M;20;Arquitectura;140135.24;11380.94
8987;Nicolacih;M;41;Emprendedor / Independiente;8856.75;989.06
48862;Jamesg;M;20;Varios;51477.8;4130.82
25664;N.q;M;39;Abogado / Notario / Escribano;47634.45;3678.54
14524;Liana B.c;M;33;Informático;14263.36;918.61
13666;Marce;M;33;Varios;43436.27;3487.69
5392;Slatert;M;27;Doctor;53218.86;4715.91
5636;Sam Forgioneb;M;42;Informático;16632.75;1209.06
32111;Kumark;M;35;Profesor;21454.72;1656.89
41717;Martinnec;M;18;Profesor;52243.64;4421.64
9624;Phila;M;48;Emprendedor / Independiente;123299.12;10209.93
37840;Dianez;M;34;Arquitectura;22375.64;2039.64
30815;Joseph A.n;M;24;Admnistración;42147.89;3283.32
46268;Tom Polanseks;M;37;Emprendedor / Independiente;54842.58;4734.22
30203;"OBoyle""f";M;26;Artes;22870.49;1685.87
24685;Jonest;M;44;Contador;52616.28;4279.69
36724;Ashley Laur;M;21;Abogado / Notario / Escribano;37116.66;2955.06
43231;Praveenk;M;45;Varios;140276.8;11738.73
39573;Kevinv;M;18;Mecánico;46175.49;4098.96
44423;Yoko Kubotah;M;23;Emprendedor / Independiente;69024.2;5492.02
19925;Herberty;M;24;Artes;14402.52;1347.21
6270;Tomx;M;27;Emprendedor / Independiente;19653.61;1800.8
13204;Nick Brownv;M;41;Periodismo;39540.78;3410.07
18835;Sivay;M;31;Periodismo;142737.36;11656.78
19582;Chris Baltimorel;M;28;Varios;15827.06;1422.92
48972;Yantoultrau;M;25;Doctor;14649.28;1118.77
2850;Alekse;M;34;Varios;19703.09;1563.92
22196;Kaou;M;32;Doctor;17416.75;1243.4
50948;Eveline Danubratah;M;39;Varios;92201.25;7590.44
25156;Taigad;F;41;Mecánico;69707.31;5608.94
41039;Steven C.z;F;43;Arquitectura;135941.28;11058.44
2426;Natalie Huetc;F;29;Contador;44913.34;3480.78
9616;Michelleg;F;19;Ingeniero;14455.15;912.6
29588;Emilye;F;39;Informático;64734.84;5556.57
27724;Weira;F;47;Contador;85953.88;7140.82
16107;Mattb;F;50;Informático;21755.79;1731.98
26844;Rauchw;F;33;Artes;90701.28;7654.44
12006;Jan Strupczewskii;F;30;Periodismo;15201.01;1457.75
17660;Hyunjooi;F;26;Periodismo;132662.22;10872.19
3559;C.i;F;21;Admnistración;19553.81;1465.48
4479;Kevinj;F;51;Ciencias Varias;93847.86;7599.66
7265;t Astridn;F;24;Emprendedor / Independiente;96540.69;8068.06
37173;Dominice;F;36;Periodismo;19567;1681.58
4873;Mirnaw;F;51;Varios;106876.77;9149.4
26380;Michael Martinay;F;42;Artes;90668.85;7149.13
37807;Ryan Vlastelicae;F;19;Doctor;35221.43;3156.12
16229;Billm;F;35;Artes;14489.93;1151.49
23876;Louiseb;M;25;Arquitectura;93561.72;7547.81
21011;Paul Daym;M;23;Varios;127559.68;10605.97
6332;Lauraq;M;40;Ingeniero;72617.55;5996.46
14270;Grantl;M;22;Varios;87888.72;7253.06
31759;Laup;M;30;Arquitectura;48053.61;3917.47
49730;Alistairr;F;18;Mecánico;17018.45;1188.2
50371;Megan Daviesf;M;53;Varios;32276.42;2958.7
15070;Josepho;F;28;Varios;20000.41;1894.7
22080;Cheeu;M;25;Doctor;42812.02;3823.67
12496;Stempelm;F;47;Emprendedor / Independiente;17620.62;1414.38
44052;Bulll;F;28;Varios;66575.2;5631.93
11640;Seetharamann;F;43;Varios;45408.84;3823.07
40130;N.x;F;38;Informático;48755.5;3801.96
41728;Mike Dolano;F;50;Abogado / Notario / Escribano;159560.76;13580.73
22615;Tim Hephera;F;47;Mecánico;114201.56;9368.8
46273;Rosenbergl;F;33;Ingeniero;133057.89;10815.16
7048;Oreskovicy;F;23;Arquitectura;20835.39;1707.28
36677;Patrick Temple-Westu;F;47;Arquitectura;15624.68;1504.06
6496;Jasonj;F;53;Arquitectura;32707.14;2679.6
11755;Nivedita Bhattacharjeea;F;21;Periodismo;50352.09;4315.01
2284;Zawadzkia;F;38;Ciencias Varias;76223.58;6416.97
21369;Emma Thomassonw;F;23;Informático;73458.16;6151.51
41386;Dominicj;F;38;Doctor;17550.11;1546.51
37837;Farahn;F;41;Ingeniero;99600.92;8022.08
42422;Ellenr;F;42;Varios;13019.77;863.98
3201;Skariachanm;M;41;Doctor;22694.46;1941.21
29160;Rajesh Kumarf;M;26;Emprendedor / Independiente;20013.55;1397.8
9423;Melanie Leer;M;20;Ciencias Varias;28187.35;2201.95
10628;Dhanyay;M;19;Abogado / Notario / Escribano;20855.32;2015.94
34701;Steitzb;M;38;Admnistración;131296.92;10722.41
3522;Jennifer Sabaj;M;18;Admnistración;36964.08;3302.34
15614;Lioneli;M;22;Periodismo;29498.09;2626.17
17563;Ransdellt;M;24;Ingeniero;36943.98;3369.67
36288;Gordonl;M;34;Abogado / Notario / Escribano;15185.65;1329.47
9765;Schnurrx;M;35;Admnistración;61461.18;4834.77
29678;Nathans;M;27;Mecánico;26396.88;2356.74
2704;Stevenj;M;37;Profesor;86775.4;7116.28
33127;Freifeldu;M;22;Varios;101926.95;8635.91
1742;Julien Toyerx;M;45;Artes;96683.48;8297.96
21258;Miyoung Kimb;M;40;Periodismo;83079.72;6734.31
47403;LaCapraq;M;24;Doctor;10357.49;1163.12
19306;Kristenx;M;30;Informático;8958.72;822.56
26743;Jackx;M;40;Mecánico;30493.34;2527.11
11963;Johns;M;49;Informático;85710.48;7438.54
43559;Stellad;M;42;Periodismo;7379.35;524.95
31911;Conor Humphriesk;M;46;Contador;38873.01;3287.42
18198;Asiac;M;41;Artes;10094.05;609.17
15962;Leskez;M;27;Doctor;15155.81;1181.98
37471;B.w;M;45;Emprendedor / Independiente;16410.3;1483.53
40444;Paul Taylorf;F;22;Mecánico;96148.05;7875.34
7820;Olivia Orana;F;25;Ingeniero;60078.27;4758.52
19789;Stempeld;M;29;Mecánico;33900.04;2776
29149;Falloonz;F;24;Contador;22244.25;2007.69
31848;Cianciof;F;54;Ingeniero;15173.47;1155.46
37470;Sleimany;F;36;Artes;16364.68;1661.72
16062;Emmax;F;34;Ciencias Varias;134737.59;9501.12
47448;Carricki;F;54;Ciencias Varias;133931.61;11369.97
6775;Seetharamant;F;19;Admnistración;91117.72;7494.14
35978;Vlastelicaw;F;47;Contador;98509.71;8197.14
39211;Noriyukiu;F;27;Doctor;19939.92;1719.66
47294;Xiaoyi Shaoi;F;29;Profesor;16798.15;1544.85
23674;Deepa Seetharamanv;F;33;Doctor;34633.28;3084.11
1165;Palmerq;F;22;Varios;12281.04;796.42
24089;Ljunggrenq;F;27;Abogado / Notario / Escribano;32424.34;2561.03
22862;Neale Gulleya;M;23;Informático;38684.2;3423.68
40602;Klaymanb;M;29;Varios;61880.06;5411.67
4092;Brads;M;25;Artes;60877.17;5218.1
25324;Stevenn;M;24;Mecánico;20060.93;1806.74
13714;Dominique Vidalonc;M;37;Admnistración;34739.35;2909.95
10883;Hetznera;M;21;Doctor;140794.6;11465.88
26532;Jonathane;M;31;Mecánico;20825.75;1770.48
8585;Shalal-Esao;M;24;Varios;24131.57;2144.96
17984;Nick Edwardst;M;35;Ingeniero;56614.2;4638.85
22434;ra Hudsona;M;37;Profesor;61190.52;4858.21
19615;Katya Wachtelq;M;45;Doctor;30587.68;2759.97
3725;Wahbas;M;25;Periodismo;14441.51;1453.46
19145;Michael Holdenz;M;31;Contador;95332.23;7860.35
28794;Alister Bullg;M;42;Profesor;63839.46;5304.96
25411;Raob;M;31;Varios;8053.44;706.12
23014;Wheatleyc;F;33;Varios;99425.4;8157.45
10348;Alan Wheatleyx;F;45;Ingeniero;31230.16;2515.51
26490;Steven;M;44;Doctor;128331.42;10688.29
37775;Philips;M;21;Profesor;157698.52;13280.54
45060;Manojj;F;54;Informático;10563.45;751.29
17688;Johnc;M;20;Informático;60532.5;4892.38
11052;Perryy;M;52;Emprendedor / Independiente;43312.78;3423.4
2325;Pedro day;F;34;Periodismo;19562.47;1713.21
4941;Woldep;M;43;Varios;85324.44;7286.37
20090;Rodrigo Camposi;F;46;Informático;133214.25;11166.19
2609;Kime;F;35;Mecánico;107392.74;8681.4
35963;Jessica Toonkelt;M;31;Varios;55197.81;4708.82
9565;Paula;F;25;Arquitectura;14217.52;1482.79
22704;John McCrankb;M;21;Doctor;47873.6;3895.47
39164;Raymondr;F;20;Doctor;17927.6;1234.07
1569;Thomasl;M;55;Arquitectura;12155.28;1224.94
40908;Adlern;F;55;Emprendedor / Independiente;69823.72;5547.64
29990;Halpinz;M;55;Varios;67850.16;5520.18
18280;Foo Yuny;F;33;Ingeniero;36237.51;2902.79
3443;Johnsonq;F;18;Admnistración;8871.56;853.3
25434;Brettk;M;27;Artes;38868.12;3043.01
42591;Brownz;F;24;Varios;67726.17;5840.85
32213;Anna Drivero;M;18;Varios;69642;5842.5
46827;Webbg;F;28;Varios;15021.48;1344.79
18444;Dhanyau;F;31;Ingeniero;17780.69;1246.72
44299;Janu;F;46;Abogado / Notario / Escribano;167492.8;14254.73
12202;ernie Woodallq;F;21;Mecánico;46092.75;3683.06
3961;Zeidlern;F;55;Varios;176015.16;14855.93
20873;Sarah N.d;M;44;Ingeniero;20591.2;1772.93
17050;Axk;M;29;Mecánico;68667.56;5929.3
48553;Rickl;M;19;Varios;68845.08;5570.09
33042;Alisterd;M;48;Mecánico;124814.04;10164.17
12768;Chrisx;M;41;Varios;131908.24;11162.35
36643;Steven C.z;M;32;Periodismo;25701.69;2230.81
25666;Pedros;M;28;Mecánico;14520.69;1379.06
38622;Lucia Mutikania;M;31;Periodismo;14580.98;1331.08
39280;Martinax;M;30;Arquitectura;70939.34;5731.61
47883;Andy Bruceb;M;21;Periodismo;44985.72;3791.81
5839;Aaron Sheldricka;M;18;Arquitectura;17206.61;1523.88
24043;"SaPinto"" Tommyl";M;19;Doctor;59681.56;5229.46
35371;Donny Kwokw;M;35;Contador;28163.57;2466.96
45249;Nate Raymondz;M;35;Admnistración;8175.65;424.3
48286;Rigbyb;M;41;Varios;39314.02;3189.17
18234;Roumeliotisu;M;31;Varios;131693.37;10696.45
1604;Slaterz;M;20;Ingeniero;65300.22;5444.69
10968;Cableu;M;45;Admnistración;17770.8;1447.9
22600;Woldej;M;28;Informático;73623.22;5919.27
6498;Edwardg;F;35;Mecánico;33645.24;2693.77
3379;Petea;F;40;Artes;54167.61;4806.97
31315;Barlyna;F;33;Contador;8489.19;908.43
26420;Lefterisi;F;19;Profesor;30922.5;2477.88
13944;Alistair Barrv;F;21;Emprendedor / Independiente;15984.15;1303.01
20471;Chatterjeem;M;18;Admnistración;16873.05;1459.09
43274;Andreas;M;35;Mecánico;34297.9;2801.16
4842;Aubine;F;18;Doctor;38980.76;3172.4
44143;Shaikho;F;28;Admnistración;62845.76;4966.15
26791;Huw Jonest;F;29;Mecánico;59438.88;5163.24
34146;Lefteris Papadimasj;M;26;Artes;29441.78;2192.48
21557;Rothackerm;F;46;Mecánico;35263.44;2739.62
50761;Motsoenengh;M;49;Informático;44066.78;3424.23
42054;Ryanj;M;22;Abogado / Notario / Escribano;44164.8;3425.4
25673;Erik Kirschbaumc;M;39;Abogado / Notario / Escribano;31227.62;2745.3
1234;ra Hudsonq;F;50;Contador;97688.4;7872.7
50128;Lesleyt;M;36;Mecánico;53265.96;4286.83
9539;Robertai;M;34;Admnistración;22438.27;1856.86
24749;Kwokw;M;23;Contador;92949.78;7774.82
33441;Lauren Tarau;F;19;Emprendedor / Independiente;16684.91;1138.41
11489;Aung Hlai;M;32;Doctor;37648.1;3199.34
14496;Spicerf;F;44;Emprendedor / Independiente;18260.43;1413.7
36974;Sinead Cruiseo;F;20;Admnistración;39608.9;3503.74
14749;Nick Olivaris;F;26;Informático;56285.44;4990.45
48331;Natep;F;44;Ingeniero;41535.69;3622.31
26698;Bernabeid;M;23;Periodismo;81298.72;6768.89
19421;Briani;M;32;Ciencias Varias;90664.48;7848.37
9449;Rf;M;30;Admnistración;120671.25;9851.94
20955;Estelle Shirbond;M;29;Admnistración;14958.69;1352.56
39651;Boksenbaum-Granier Leilaq;F;18;Varios;87786.15;7424.51
5995;Mike Dolanj;M;24;Periodismo;44640.32;3792.03
36989;Grooms;F;47;Mecánico;29085.38;2200.78
49695;Langel;F;38;Profesor;78385.2;6744.1
36482;Zai;F;38;Ciencias Varias;73656.76;6168.06
33393;Parizl;M;39;Varios;20127.12;1800.26
17905;Charleso;M;48;Varios;41235.33;3384.28
47763;Jessicam;M;27;Emprendedor / Independiente;57838.06;4617.84
40100;Silke Koltrowitzx;M;18;Varios;60183.14;4933.26
46131;Luke Bakerz;M;21;Periodismo;33214.4;2842.87
11426;Leeg;M;30;Abogado / Notario / Escribano;166891.6;13668.63
34871;Kalrok;M;18;Doctor;107893.68;8911.14
4105;Arunah;F;25;Mecánico;52312.68;4250.39
5539;McCrankd;M;31;Mecánico;16490.8;1574.23
48139;Qingx;M;47;Profesor;98019.84;7886.32
10947;Langel;F;25;Abogado / Notario / Escribano;131931.12;11045.26
14227;Suzanney;M;30;Abogado / Notario / Escribano;8151.41;926.28
19264;Lisa Baertleinf;M;18;Periodismo;40009.74;3552.15
13888;Kerberj;F;37;Informático;15432.2;1201.02
36430;Henryh;F;21;Varios;24444.2;1738.02
2329;Drawbaughl;M;18;Doctor;107774.28;9142.19
39633;Tom Berginc;F;35;Periodismo;11586.15;1229.51
39606;Katie Reida;F;25;Mecánico;37909.82;3043.15
11101;McCoolc;M;18;Varios;19856.16;1537.68
39465;Phila;F;24;Informático;33119.82;3024.99
29699;Qingw;F;33;Periodismo;31400.96;2329.75
2139;Carews;M;25;Abogado / Notario / Escribano;24342.5;2057.54
3771;Amenab;M;42;Periodismo;70078.82;5727.9
28642;Schnurra;M;25;Contador;62214.36;4997.53
5809;illy Cheungd;M;35;Varios;67412.2;5911.68
2643;Angelam;F;35;Artes;107289.36;9031.78
2015;Juliend;F;26;Contador;14406.71;1236.56
4621;Martinx;M;26;Abogado / Notario / Escribano;18743.08;1330.92
1211;Lynchu;M;28;Ciencias Varias;10401.21;657.77
8794;Clara Ferreira-Marquesy;F;37;Periodismo;90160.11;7412.34
47242;Laurence Fletcherh;F;39;Ingeniero;84355.98;7304.67
50686;Mutikanir;F;25;Doctor;10389.58;567.8
27717;Palmera;M;41;Arquitectura;41600.34;3507.7
33522;Alistair Barrb;M;23;Emprendedor / Independiente;14114.89;1155.24
46443;Leee;M;32;Ciencias Varias;74192.07;6200.67
24883;LaCapraf;F;45;Ingeniero;85862.6;7080.22
18321;Lynnley Browningh;F;35;Artes;19213.83;1750.15
8735;Yoko Kubotag;M;28;Informático;18733.04;1456.09
34137;Wahbaw;F;28;Ciencias Varias;95295.57;7943.3
44795;"ODonnell""s";M;36;Informático;19055.25;1875.94
39698;Weirm;M;31;Profesor;18378.81;1797.57
30051;Hellera;F;39;Ciencias Varias;20027.03;1889.92
22670;Steve Slateri;M;32;Profesor;10380.66;1122.05
50439;Catherine Hornbys;F;21;Varios;50340.14;4284.01
37797;Patrick Temple-Westt;M;44;Abogado / Notario / Escribano;16060.68;1583.39
8076;Dolanl;M;37;Artes;106418.67;8961.22
16862;Sarahh;M;41;Periodismo;17680.78;1663.4
23583;Tetsushih;F;54;Arquitectura;58885.7;4656.14
41376;Ritsuko Andon;M;23;Ciencias Varias;44178.15;3446.51
33540;Cheungy;M;35;Emprendedor / Independiente;29216.96;2411.75
5045;Tim Reids;F;53;Abogado / Notario / Escribano;17931.38;1633.28
33934;Mariad;M;36;Doctor;7681.49;855.12
25635;Nick Brownr;M;28;Emprendedor / Independiente;68309.04;5930.42
50957;Raymondw;M;25;Ciencias Varias;17910.36;1521.53
9384;ent;M;45;Varios;20645.48;1631.46
50658;Ashley Laud;M;33;Ciencias Varias;89162.3;7145.19
6573;Yokoq;M;43;Periodismo;14293.43;1465.12
23017;Brownz;F;44;Informático;7059.46;614.29
8681;Baertleinh;F;24;Periodismo;43335.48;3670.29
14634;Jan Strupczewskiq;M;19;Abogado / Notario / Escribano;14171.23;1066.94
12216;Nia Williamsb;F;26;Ingeniero;20134.87;1501.91
26968;Tarao;M;18;Admnistración;28312.79;2566.4
19447;Johnd;M;27;Profesor;51377.88;4406.49
29044;Risab;F;30;Abogado / Notario / Escribano;7084.37;710.36
18415;Aileen Wangk;F;45;Doctor;42237.36;3725.78
19717;Hepherh;M;31;Periodismo;147996.72;12395.06
45449;Charlieu;M;38;Varios;35006.38;3103.2
24564;Emmam;F;53;Artes;28784.53;2547.71
42311;Samb;M;40;Arquitectura;85059.6;6851.3
36447;Malathi Nayaks;M;33;Varios;80143.74;6438.65
48621;Martony;M;28;Periodismo;142815.12;11940.26
18371;Rodrigot;F;52;Periodismo;49822;4116.83
24522;aranio;M;46;Doctor;35171.34;2865.95
45127;Deepa Babingtone;F;31;Ingeniero;38698.64;3335.89
28179;Patricku;F;32;Artes;58792.74;4876.4
41405;Ermanv;M;40;Periodismo;23437.79;1711.15
34156;Oreskovicx;M;31;Periodismo;83311.6;7081.63
36393;Deepa Seetharamanm;F;24;Contador;59656.96;4706.41
17209;Christopherh;M;33;Informático;135596.28;11343.69
48578;Alwyn Scottm;M;34;Informático;172891.36;14156.61
4498;Paul Carrell;M;46;Varios;16319.38;1518.95
28067;Pattanaikg;F;18;Ingeniero;58961.86;4900.49
4817;Hirschlers;M;40;Contador;21384.94;1646.08
35682;Dhanya Skariachanp;M;23;Periodismo;30128.6;2716.72
49612;Vidyal;F;43;Arquitectura;102626.97;8733.25
28268;Mutikanie;F;26;Varios;59458.29;4692.86
8918;Nadiaz;F;20;Informático;13506.9;1369.57
32477;Richa Naiduh;F;52;Periodismo;22246.44;1721.87
29130;Christiaan Hetznern;F;44;Varios;20062.49;1908.87
32205;Peter Hendersonr;F;47;Admnistración;140731.72;10190.25
15560;Klaymang;M;44;Arquitectura;32632.16;2789.35
44981;Jennifer Sabae;M;18;Periodismo;50104.05;4323.34
17882;ernief;M;26;Contador;9045.64;948.8
31391;Mattm;M;26;Ciencias Varias;62848.74;4980.4
22936;Mattt;M;47;Profesor;33683.38;2652.95
24845;Schnurrp;M;49;Admnistración;130130.8;10771.23
41710;ill Rigbyk;M;20;Doctor;9921.78;753.81
48134;Scott Maloned;M;21;Varios;9446.25;995.19
34406;Chris Reesec;M;29;Ingeniero;19599.81;1716.32
24422;Massimilianox;M;27;Contador;17417.6;1534.47
2709;Stevev;M;25;Mecánico;24098.63;2297.22
21565;Leaht;M;24;Admnistración;27372.59;2564.05
8928;Tarmom;M;42;Contador;17393.16;1230.43
38931;Wachteli;F;35;Contador;89722.4;7646.87
20042;Piersonq;M;49;Varios;86186.37;7438.2
28185;N.x;M;38;Mecánico;16421.94;1507.5
5177;Andreah;F;23;Varios;102383.19;8539.93
1071;Andreas Cremerj;M;43;Ingeniero;36366.68;2987.56
14061;Carewn;F;32;Informático;28452.8;2267.07
16195;Leika Kiharaf;M;25;Arquitectura;19040.44;1865.7
27821;Mattl;F;37;Profesor;47291.79;3852.98
45468;Tajitsut;M;35;Mecánico;15377.55;1208.46
17156;Alexei Oreskovics;F;46;Profesor;57728.22;4661.69
32976;ra Alperq;F;45;Ingeniero;8053.37;656.11
42801;LaCapraw;M;39;Arquitectura;16724.46;1408.7
16634;Schnurrc;M;21;Admnistración;20417.43;1807.45
32579;Michelle Sierrag;F;29;Mecánico;16598.74;1381.23
19393;Nick Brownv;F;45;Informático;62565.6;5086.8
32682;Deepap;M;34;Doctor;87671.6;7202.97
11092;Malonex;F;24;Mecánico;21339.42;2038.29
46551;Julien Toyerq;M;22;Abogado / Notario / Escribano;58053.27;4795.77
18216;Basesw;F;43;Contador;31356.66;2736.06
1796;Kumarw;M;41;Admnistración;18157.03;1813.09
35738;Marc Jonest;M;38;Artes;29220.83;2624.07
43695;Silvia Aloisiz;F;34;Mecánico;16173.51;1581.79
41267;Andream;F;52;Contador;19740.45;1712.04
1592;Sinead Cruisej;M;45;Informático;54622.5;4371.88
33768;ernard Vaughanx;F;26;Ingeniero;30377.05;2797.42
37180;Rick Rothackerm;F;51;Varios;29060.32;2235.69
12042;Herberty;M;34;Arquitectura;83989.44;6807.12
1006;Matthias Blamontb;F;37;Periodismo;16756.18;1331.35
49818;Martinne Gellers;F;21;Ingeniero;33337.84;2909.15
19763;Hellerf;M;42;Ciencias Varias;80264.88;6635.74
47516;Donny Kwokx;M;32;Varios;97338.21;8220.52
24922;Cummings Laurenm;M;33;Artes;40591.74;3156.65
19297;Leah Schnurra;F;21;Profesor;69506.16;5868.18
22565;Stanwayu;F;42;Varios;18623.23;1765.94
44043;Timw;F;34;Informático;117946.44;9988.87
47619;Bernabeiz;M;44;Informático;51548.56;4193.71
48079;rad Dorfmank;M;36;Varios;49187.07;3823.92
31717;Donny Kwoke;M;37;Contador;7330.95;833.91
32721;Jennifer Clarkk;M;29;Informático;58194.33;4663.53
5136;Kiharaj;F;43;Profesor;96882.93;8229.58
49218;Doulatramaniq;F;31;Arquitectura;124683.72;10193.31
24372;Chrisc;M;18;Varios;125385.88;10720.82
27608;Johnr;F;41;Doctor;90429.99;7363.83
17385;Rickh;M;22;Varios;16674.26;1104.52
12990;Paulr;F;42;Doctor;178088.4;14839.7
14404;Klaymang;F;20;Contador;133068.44;11063.04
34863;Nate Raymondl;F;20;Ingeniero;38847.8;3215.32
33269;Skariachany;F;18;Ingeniero;35626.75;2954.9
3285;Kimw;F;35;Ciencias Varias;20302.59;1991.88
13623;Huwx;M;29;Informático;42541.92;3445.16
1048;Richardb;M;32;Ciencias Varias;14924.12;1347.68
2566;Alistairp;M;38;Informático;36791.9;2772.99
24794;Kate Holtonm;M;45;Varios;22517.1;1600.43
1454;Scotty;M;21;Artes;47752.38;4227.37
36502;Stevenw;F;43;Admnistración;15225.99;1488.83
24191;Deborahj;M;30;Informático;79413.04;6342.75
25615;Victoria Howleye;M;29;Artes;16361.9;1618.49
2221;Ana Nicolacik;M;41;Ciencias Varias;37840.48;3435.37
29037;enm;M;53;Artes;57652.54;4968.38
27551;arani Krishnanl;F;41;Periodismo;8446.32;627.86
45309;Andreat;M;31;Arquitectura;10250.2;873.18
17960;Jonesz;F;23;Admnistración;155955.8;12806.32
31951;Thomasi;M;18;Varios;14547.7;1144.31
1493;Yimout;M;31;Doctor;15067.08;1325.59
22764;Dhanya Skariachane;F;21;Profesor;110110.04;9238.84
18954;Sam Forgionee;F;37;Arquitectura;17568.98;1718.08
9992;ernien;M;27;Ciencias Varias;40078.08;3385.84
14302;Cremerg;M;34;Informático;37822.18;3082.85
30163;Tim Kellyh;M;36;Arquitectura;17604.08;1236.01
21243;Saeed Azhary;F;43;Periodismo;15985.41;1372.12
30235;Carlos Ruanoq;F;51;Informático;25795.66;1924.64
12779;Breidthardtv;F;50;Profesor;35991.91;2920.33
16534;Oliviae;M;26;Informático;46036.35;3930.36
31449;Viswanathap;M;29;Ciencias Varias;69082.12;5567.84
45757;Annika Breidthardto;M;29;Varios;35566.44;3239.87
35859;Leika Kiharac;M;35;Profesor;59961.82;4983.82
7927;Paritoshm;M;32;Ingeniero;20316.57;1926.05
39988;Leskee;F;34;Doctor;17680.79;1329.4
23527;Sheppardw;M;25;Ingeniero;32382.37;2960.53
38427;Tim Hepherj;M;19;Profesor;32186.31;2957.19
8466;Leungi;M;32;Varios;46586.31;4041.19
26227;Lesley Wroughtonv;M;31;Emprendedor / Independiente;59050.48;5018.87
8006;Emily Kaiserq;M;48;Abogado / Notario / Escribano;23079.29;1755.27
18007;Strupczewskim;M;22;Periodismo;22119.36;1925.28
18759;Philj;F;25;Arquitectura;44248.14;3654.35
5256;Kirstiny;F;38;Emprendedor / Independiente;7468.77;681.4
37768;Oksana Kobzevaz;F;29;Artes;24208.83;1773.4
34215;Ben Berkowitzz;F;24;Ciencias Varias;41504.48;3405.71
32224;Aruna Viswanathad;F;32;Varios;42326.99;3577.25
44996;Sayantanii;F;18;Abogado / Notario / Escribano;19092.79;1781.07
11084;Patrick Ruckerw;F;35;Ciencias Varias;37570.83;3081.9
24777;Kreijgern;M;33;Admnistración;76443.15;6244.26
39945;Michaels;M;21;Abogado / Notario / Escribano;19296.42;1845.03
32175;Anuragh;M;43;Profesor;13613.39;1078.45
23655;Anishchukx;M;31;Contador;38103.74;3175.31
44728;Ana Nicolacio;M;42;Artes;67426.82;5810.9
14075;Levineo;M;31;Abogado / Notario / Escribano;20501.67;1771.47
4283;Chyenf;M;35;Periodismo;60830.92;5044.24
16902;Victoria Howleyg;M;23;Emprendedor / Independiente;17188.14;1178.35
17758;Dowsettx;M;43;Profesor;21759.54;1693.3
19361;Zeidlery;M;21;Ingeniero;70705.88;6034.16
25695;Sonali Paulm;M;30;Informático;20415.52;1728.29
14458;Henryp;M;21;Arquitectura;18707.73;1751.98
33648;Nickm;M;35;Periodismo;20915.43;1533.95
33501;Norihiko Shirouzuw;M;19;Mecánico;16397.44;1113.45
11915;Samm;M;45;Doctor;138154.96;11388.91
16307;Shihd;M;29;Mecánico;119568.15;9880.01
1424;Patricia Reaneya;M;42;Periodismo;63539.56;4996.96
7557;Daniely;M;33;Ingeniero;19455.49;1428.29
14784;Oranc;M;30;Contador;62546.8;4951.23
18961;Layneo;F;20;Arquitectura;67825.23;5819.1
41914;Baldwind;F;38;Ciencias Varias;60082.77;5125.9
12733;Kiharag;F;21;Ingeniero;56122.68;4751.89
20814;Clara Ferreira-Marquesb;F;23;Profesor;15331.52;1033.63
19809;Gregu;F;39;Mecánico;33749.25;2640.44
30882;"OGrady""k";F;24;Admnistración;50528.61;4073.72
35111;Oreskovicw;F;28;Varios;29758.46;2687.87
3900;Dant;F;29;Emprendedor / Independiente;25355.14;1878.93
